#{"t_start": 1775801401.3549445, "env_id": "None"}
r,l,t
-1.35,6,4.345496
-1.53,12,4.363391
-1.56,13,4.386081
-1.59,14,4.405192
-1.2,1,4.405783
-1.35,6,4.416843
-1.62,15,4.440603
-1.38,7,4.448299
-1.38,7,4.45991
-1.2,1,4.460552
-1.26,3,4.466141
-1.59,14,4.489342
-1.47,10,4.502811
-1.29,4,4.508966
-1.2,1,4.509563
-1.35,6,4.520709
-1.44,9,4.53337
-1.62,15,4.557183
-1.32,5,4.563876
-1.41,8,4.576158
-1.29,4,4.582313
-1.23,2,4.587452
-1.29,4,4.593655
-1.2,1,4.594307
-1.2,1,4.594917
-1.41,8,4.607146
-1.35,6,4.618562
0.0,2,4.619808
-1.26,3,4.625474
-1.2,1,4.626089
-1.2,1,4.626692
-1.74,19,4.656712
0.0,2,4.661926
-1.35,6,4.66917
-1.29,4,4.675382
-1.2,1,4.676027
-0.27,11,4.694153
-1.29,4,4.700349
-1.2,1,4.700945
-0.06,4,4.707426
-1.56,13,4.73039
-1.32,5,4.737162
-1.26,3,4.742885
-1.38,7,4.75069
-1.23,2,4.755878
-1.26,3,4.761573
-1.2,1,4.762173
-1.26,3,4.767946
-1.32,5,4.774687
-0.06,4,4.781007
-1.38,7,4.792858
-1.47,10,4.806548
-1.5,11,4.824796
-1.53,12,4.84338
-1.2,1,4.84398
-1.32,5,4.850799
-1.35,6,4.862347
-1.5,11,4.880261
-1.47,10,4.89419
-1.32,5,4.900978
-1.32,5,4.911837
-1.41,8,4.924202
-1.29,4,4.930611
-1.5,11,4.944786
-1.23,2,4.95015
-1.35,6,4.957731
-0.06,4,4.9643
-1.29,4,4.970614
-1.23,2,4.975863
-1.59,14,4.995402
-1.2,1,5.000082
-1.2,1,5.00076
-1.35,6,5.008221
-1.77,20,5.039092
-1.23,2,5.044313
-0.18,8,5.056897
-1.23,2,5.058012
-1.2,1,5.062688
-1.2,1,5.063312
-1.47,10,5.076758
-0.33,13,5.100023
-1.29,4,5.106274
-2.1,31,5.15077
-1.38,7,5.162595
-1.2,1,5.163196
-1.23,2,5.168409
-1.35,6,5.175619
0.0,2,5.180876
-1.38,7,5.192669
-1.5,11,5.206492
-1.26,3,5.212157
-1.32,5,5.218878
-2.22,35,5.275126
-1.59,14,5.298856
-1.2,1,5.299501
-1.23,2,5.300656
-1.44,9,5.317494
-1.71,18,5.342693
-1.62,15,5.366532
-1.26,3,5.372322
-1.29,4,5.378419
-0.09,5,5.385335
-0.27,11,5.403149
-1.56,13,5.421828
-1.32,5,5.428644
-1.32,5,5.43523
-1.38,7,5.446749
-1.29,4,5.452856
-1.89,24,5.488704
-1.41,8,5.500749
-1.23,2,5.505817
-1.32,5,5.51246
-0.81,29,5.555468
-1.23,2,5.560574
-1.2,1,5.561177
-0.42,16,5.585743
-1.26,3,5.591345
-0.24,10,5.604582
-1.38,7,5.616214
-1.29,4,5.622346
-1.56,13,5.640892
-1.65,16,5.664965
-0.3,12,5.683491
-1.77,20,5.713713
-1.77,20,5.744072
-1.35,6,5.755133
-0.09,5,5.762089
-1.41,8,5.774257
-1.2,1,5.774873
-1.23,2,5.7799
-1.47,10,5.793
-2.04,29,5.835927
-1.26,3,5.841495
-1.2,1,5.842102
-0.09,5,5.852659
-1.2,1,5.853347
-1.47,10,5.866419
-1.2,1,5.87099
-1.53,12,5.889169
-1.32,5,5.895837
-1.29,4,5.901954
-0.48,18,5.927563
-1.35,6,5.938569
-1.32,5,5.945438
-1.5,11,5.963179
-1.23,2,5.96432
-1.41,8,5.976347
-1.5,11,5.99392
-1.23,2,5.998993
-1.47,10,6.012467
-0.27,11,6.030077
-1.41,8,6.042194
-1.2,1,6.042799
-1.44,9,6.055374
-1.26,3,6.06097
-1.2,1,6.06161
-2.22,35,6.115043
-1.59,14,6.138336
-1.68,17,6.162902
-1.29,4,6.169038
-1.38,7,6.180599
-1.44,9,6.1934
-1.2,1,6.194013
-1.23,2,6.199111
-1.26,3,6.200747
-1.44,9,6.217435
-1.62,15,6.237552
-1.32,5,6.248501
-0.3,12,6.267324
-0.12,6,6.274668
-1.29,4,6.28078
-1.2,1,6.28145
-0.36,14,6.30486
-1.35,6,6.311985
-1.38,7,6.323591
-1.56,13,6.342599
-1.29,4,6.348713
-1.23,2,6.353794
-1.26,3,6.359355
-1.35,6,6.366523
-1.2,1,6.367105
1.05,8,6.37965
-1.2,1,6.384216
-1.32,5,6.390921
-0.24,10,6.404226
-1.2,1,6.408765
-1.56,13,6.428118
-1.29,4,6.434279
-1.29,4,6.440455
-1.53,12,6.458596
-1.35,6,6.465789
-1.65,16,6.490256
-1.29,4,6.496336
-1.2,1,6.500884
-1.2,1,6.501526
-1.23,2,6.502679
-1.23,2,6.507791
-1.23,2,6.50891
-1.2,1,6.513469
0.0,2,6.514734
-1.59,14,6.538207
-1.2,1,6.53884
-1.23,2,6.539951
-1.38,7,6.551817
-1.32,5,6.558555
-1.2,1,6.563117
-1.26,3,6.564783
-0.15,7,6.57662
-1.23,2,6.581676
-1.32,5,6.588335
-1.59,14,6.607463
-1.26,3,6.613106
-1.26,3,6.61871
-1.23,2,6.619837
-1.77,20,6.65012
-1.2,1,6.654739
-1.41,8,6.667007
-1.41,8,6.679093
-1.29,4,6.685194
-1.29,4,6.691363
-1.26,3,6.693011
-1.23,2,6.698093
-1.23,2,6.699204
-1.29,4,6.705464
-1.23,2,6.710561
-1.23,2,6.71168
-1.62,15,6.735393
-1.2,1,6.736046
-0.09,5,6.746848
-1.38,7,6.754588
-1.2,1,6.759145
-1.2,1,6.759807
-1.59,14,6.778986
-1.26,3,6.784593
-1.32,5,6.791386
-1.26,3,6.797174
-1.32,5,6.803827
-1.26,3,6.809438
-0.09,5,6.816394
-1.2,1,6.821014
1.14,5,6.827838
-1.53,12,6.846174
0.0,2,6.847573
-1.26,3,6.853209
-1.92,25,6.8902
-1.74,19,6.920099
-0.18,8,6.932442
-1.32,5,6.939311
-1.26,3,6.944894
-1.26,3,6.950522
-1.2,1,6.951109
-1.32,5,6.957825
-0.06,4,6.964075
-0.06,4,6.970306
-0.12,6,6.981674
-1.23,2,6.982873
-1.26,3,6.9886
