#{"t_start": 1775807092.8954906, "env_id": "None"}
r,l,t
-1.92,25,141.590798
-1.5,11,141.60373
-0.45,17,141.621259
-1.2,1,141.622447
-0.24,10,141.634472
-1.26,3,141.637636
-0.18,8,141.645974
-0.24,10,141.656349
-1.44,9,141.665558
-1.56,13,141.680537
-1.53,12,141.692774
-1.41,8,141.702698
-1.35,6,141.708918
-1.2,1,141.710136
-0.42,16,141.726504
-1.32,5,141.731717
0.9,13,141.74711
-0.06,4,141.751392
-1.29,4,141.755603
-0.18,8,141.763988
-1.2,1,141.765174
-0.24,10,141.777179
-1.5,11,141.788455
-1.47,10,141.798699
-0.87,31,141.831749
-0.33,13,141.847135
-1.29,4,141.851328
-1.38,7,141.858676
-1.62,15,141.87423
-1.59,14,141.890684
-1.26,3,141.893909
0.93,12,141.906816
-1.71,18,141.926888
-0.12,6,141.933199
-1.32,5,141.938404
-0.06,4,141.942741
-1.23,2,141.944929
-1.29,4,141.950906
-1.2,1,141.952094
-0.18,8,141.960509
-0.24,10,141.970878
-0.63,23,141.996001
-1.35,6,142.00226
-1.2,1,142.003444
-2.28,37,142.042491
-0.18,8,142.05257
-0.21,9,142.062133
-0.09,5,142.067529
-1.32,5,142.072709
-1.2,1,142.073894
-1.41,8,142.082155
-1.38,7,142.09113
0.66,21,142.112806
-1.47,10,142.124709
-0.24,10,142.135264
-1.26,3,142.138465
-1.68,17,142.157415
-1.32,5,142.162578
-1.26,3,142.165758
-1.47,10,142.17603
-0.24,10,142.186416
-1.2,1,142.187612
-1.26,3,142.192504
-1.29,4,142.196687
-1.29,4,142.200881
-1.2,1,142.202065
-1.44,9,142.211272
-1.2,1,142.21246
-0.18,8,142.220856
1.08,7,142.229889
-1.98,27,142.257164
-0.42,16,142.275239
-1.2,1,142.276426
-1.5,11,142.287667
-1.5,11,142.300661
-1.2,42,142.345554
-1.38,7,142.352736
0.54,25,142.38007
-1.2,1,142.381256
-0.03,3,142.384581
-1.32,5,142.389797
-1.38,7,142.397017
-0.6,22,142.421224
0.72,19,142.44282
-1.68,17,142.460198
-2.1,31,142.493211
-1.23,2,142.49539
-1.44,9,142.506279
-1.38,7,142.513462
-0.03,3,142.516739
-1.2,1,142.517916
-0.39,15,142.533098
0.75,18,142.553303
-1.2,1,142.554485
-0.27,11,142.566027
-1.35,6,142.573925
-1.26,3,142.577125
-1.29,4,142.581305
-1.77,20,142.601549
1.08,7,142.610678
-1.59,14,142.624804
0.3,33,142.660277
-1.32,5,142.665457
-1.5,11,142.678333
-1.62,15,142.693525
-0.06,4,142.697814
-0.15,7,142.705218
-1.26,3,142.708428
-1.44,9,142.719349
-1.23,2,142.721535
-1.32,5,142.726711
2.13,13,142.740157
-0.21,9,142.751114
-1.74,19,142.770284
-1.29,4,142.774491
1.02,9,142.785666
-1.2,1,142.786856
-0.21,9,142.796259
-1.23,2,142.798432
-1.23,2,142.80062
1.8,24,142.827498
-1.89,24,142.85338
-1.32,5,142.858568
-0.15,7,142.866043
-1.35,6,142.872386
-1.74,19,142.894
-1.23,2,142.896339
-1.23,2,142.89854
-0.15,7,142.905863
-0.06,4,142.910156
-1.47,10,142.922258
-1.44,9,142.931468
-1.2,1,142.932664
-0.48,18,142.951065
-1.26,3,142.956
-0.06,4,142.960338
0.93,12,142.972979
-0.12,6,142.979362
-1.44,9,142.98861
-1.92,25,143.015497
-1.5,11,143.028352
-2.01,28,143.056588
-0.18,8,143.066621
-0.21,9,143.075998
-1.95,26,143.103946
-1.2,1,143.105128
-1.26,3,143.108322
-2.04,29,143.139311
-1.41,8,143.147481
-1.32,5,143.15267
0.93,12,143.166767
1.02,9,143.176317
-0.84,30,143.208537
-1.29,4,143.212746
-1.2,1,143.213924
-1.23,2,143.216147
-0.96,34,143.252171
-1.5,11,143.263375
-1.2,1,143.266237
3.54,7,143.273723
-1.2,1,143.27491
-0.15,7,143.282196
-1.38,48,143.332648
-1.38,7,143.341486
-1.29,4,143.345675
-0.48,18,143.364187
-1.47,10,143.376081
-1.26,3,143.379292
-1.2,1,143.38048
-1.23,2,143.382659
1.68,28,143.412948
-1.23,2,143.415122
-0.45,17,143.432385
-1.23,2,143.434564
2.07,15,143.451926
-1.29,4,143.456122
-1.26,3,143.459311
-1.65,16,143.477138
-1.98,27,143.504316
-1.23,2,143.508189
-1.2,1,143.509371
-1.23,2,143.511561
-0.39,15,143.526833
-1.26,3,143.53002
-1.35,6,143.53621
-1.38,7,143.545033
-0.09,5,143.550359
-1.2,1,143.551547
-1.56,13,143.56468
-1.29,4,143.568871
-1.35,6,143.575075
-0.15,7,143.584073
-0.06,4,143.588378
-1.5,11,143.599564
-0.33,13,143.614518
-1.35,6,143.620724
2.07,15,143.636334
-1.26,3,143.639522
-0.21,9,143.65046
-1.29,4,143.654622
-0.33,13,143.668004
-0.21,9,143.677395
-1.29,4,143.683248
-1.32,5,143.688451
-2.31,38,143.728392
-1.26,3,143.731596
-1.2,1,143.73277
-1.2,1,143.73396
-0.42,16,143.752435
-0.15,7,143.759784
0.99,10,143.770241
-1.23,2,143.772429
-1.29,4,143.776626
-0.51,19,143.797799
1.14,5,143.803207
-1.23,2,143.805388
-0.12,6,143.811762
-1.38,7,143.818939
-1.23,2,143.822794
-1.68,17,143.840068
-0.21,9,143.849407
0.78,17,143.868895
-1.53,12,143.881387
-1.56,13,143.896887
-1.38,7,143.90411
-0.51,19,143.923845
0.99,10,143.936156
-1.62,15,143.951358
-0.18,8,143.961306
-1.47,10,143.97153
-0.12,6,143.977779
-1.44,9,143.986929
-1.29,4,143.99112
0.48,27,144.020457
-1.38,7,144.027667
-0.42,16,144.067488
-1.38,7,144.074716
-1.23,2,144.076902
-1.71,18,144.096844
-1.23,2,144.099047
-0.27,11,144.110467
-1.65,16,144.128377
0.0,2,144.13062
-1.47,10,144.140806
-1.29,4,144.145027
-1.5,11,144.157955
-0.18,8,144.166442
-1.2,1,144.16763
-1.29,4,144.171828
-2.4,41,144.214877
-0.12,6,144.221241
0.69,20,144.243928
-1.35,6,144.250139
-1.2,1,144.251322
-1.23,2,144.253498
-0.12,6,144.26141
-1.35,6,144.267597
-1.29,4,144.271776
1.89,21,144.29526
0.33,32,144.329994
-1.26,3,144.333215
-0.03,3,144.336487
-1.26,3,144.339687
-1.56,13,144.35296
-0.33,13,144.368002
-0.09,5,144.37327
-1.77,20,144.393497
-0.21,9,144.404538
-0.15,7,144.41193
-0.15,7,144.419227
-1.2,1,144.420417
1.11,6,144.426792
-1.92,25,144.453691
-0.09,5,144.458984
-0.12,6,144.465384
-0.09,5,144.472353
-1.68,17,144.489534
-1.41,8,144.497691
-1.2,1,144.498868
-0.12,6,144.506786
-0.12,6,144.513103
-1.65,16,144.52934
-0.24,10,144.541424
-0.06,4,144.545738
-1.23,2,144.547938
-0.36,14,144.562388
-1.35,6,144.568593
-1.59,14,144.584476
-1.32,5,144.589687
-1.29,4,144.59386
-1.2,1,144.595059
-1.26,3,144.598262
-1.32,5,144.603461
-0.12,6,144.611523
-1.23,2,144.613703
-1.2,1,144.614891
0.72,19,144.634831
-1.26,3,144.638037
-1.32,5,144.644927
-1.44,9,144.654171
0.93,12,144.666566
-1.23,2,144.668766
-0.24,10,144.680838
-1.2,1,144.682031
-0.09,5,144.687415
-0.42,16,144.703799
-0.03,3,144.707086
-0.18,8,144.717131
0.99,10,144.727581
-1.29,4,144.73178
-0.15,7,144.739154
-1.26,3,144.742352
-1.2,1,144.743534
-1.53,12,144.757383
-0.06,4,144.761612
-1.2,1,144.762789
-1.2,1,144.763975
-1.29,4,144.76817
-1.26,3,144.771353
-0.06,4,144.775697
1.02,9,144.786886
-1.68,17,144.804134
-0.66,24,144.830138
0.0,2,144.83241
-1.8,21,144.855253
-1.23,2,144.857451
-1.23,2,144.859659
-1.23,2,144.861861
-1.35,6,144.868077
-0.51,19,144.890012
1.08,7,144.897658
-1.32,5,144.902884
-0.09,5,144.908337
-1.47,10,144.918703
-1.65,16,144.936724
-1.2,1,144.937912
-0.33,13,144.951356
-1.38,7,144.96028
-1.26,3,144.96349
-1.5,11,144.974703
-1.32,5,144.979895
0.54,25,145.007281
-1.23,2,145.009489
0.69,20,145.031873
-0.39,15,145.047241
-0.48,18,145.067276
-0.06,4,145.071569
0.39,30,145.104123
-0.69,25,145.129565
-1.23,2,145.133435
-1.35,6,145.139661
0.9,13,145.153078
-1.26,3,145.156266
-0.18,8,145.164631
-1.29,4,145.170506
-0.48,18,145.189024
-0.18,8,145.197354
-1.35,6,145.205239
0.75,18,145.223682
-1.35,6,145.229875
-0.21,9,145.241052
-1.35,6,145.247269
-1.83,22,145.271191
-1.29,4,145.275383
-1.32,5,145.280594
-1.29,4,145.284791
-1.2,1,145.285985
-1.47,10,145.296226
-0.15,7,145.303662
-0.12,6,145.311647
0.99,10,145.322017
-0.15,7,145.329376
-1.71,18,145.349299
-0.24,10,145.359547
-1.29,4,145.363729
-0.48,18,145.384072
-1.2,1,145.385264
-1.26,3,145.388448
-0.45,17,145.405688
-1.23,2,145.407891
-1.98,27,145.436872
-0.54,20,145.459017
-1.44,9,145.468239
-0.18,8,145.476681
1.08,7,145.485872
-1.41,8,145.494104
-1.29,4,145.498333
-1.29,4,145.502527
-1.83,22,145.526511
2.1,14,145.541322
-0.03,3,145.54461
-0.09,5,145.551596
-0.57,21,145.573272
-0.09,5,145.578538
-1.32,5,145.585437
-1.47,10,145.595622
-1.32,5,145.600835
-0.06,4,145.60512
-0.12,6,145.611352
-1.26,3,145.614549
-1.32,5,145.62146
-0.3,12,145.633813
-1.35,6,145.640026
-1.32,5,145.645264
-1.29,4,145.649482
-1.65,16,145.667399
-1.23,2,145.669592
-1.92,25,145.696566
-1.47,10,145.706823
-1.38,7,145.714075
-0.03,3,145.717384
1.74,26,145.745685
-1.32,5,145.750889
-1.32,5,145.75779
0.81,16,145.774501
-0.21,9,145.783893
-1.23,2,145.786094
-0.12,6,145.79418
-1.23,2,145.796369
-0.18,8,145.804696
-0.51,19,145.824296
-1.2,1,145.825484
-1.47,10,145.837428
-1.2,1,145.838623
-1.23,2,145.840819
-0.3,12,145.853077
-0.51,19,145.874432
-1.29,4,145.878698
-1.29,4,145.88306
-1.56,13,145.898389
-0.21,9,145.907729
-1.38,7,145.914924
-1.5,11,145.926177
-0.18,8,145.936343
-1.35,6,145.942575
-1.44,9,145.951798
-1.35,6,145.95802
-1.23,2,145.960221
-0.36,14,145.976362
-1.47,10,145.986558
-0.09,5,145.991847
-0.66,24,146.018107
-0.78,28,146.048176
-1.2,1,146.049361
-0.15,7,146.056849
-0.09,5,146.062211
-1.23,2,146.06441
-0.03,3,146.067694
-1.26,3,146.072585
-2.13,32,146.106602
3.15,20,146.12754
-1.26,3,146.130751
-1.2,1,146.131952
-1.2,1,146.133131
-1.2,1,146.134326
-0.24,10,146.146597
-1.62,15,146.161838
-1.29,4,146.166059
-1.26,3,146.169257
-1.44,9,146.180179
0.9,13,146.193582
-1.68,17,146.212565
-1.23,2,146.214773
-1.47,10,146.225024
-1.56,13,146.238311
-1.41,8,146.24821
-1.23,2,146.25039
0.0,2,146.252657
-1.26,3,146.255851
0.0,2,146.258124
-1.23,2,146.260335
-1.2,1,146.261519
-1.35,6,146.267776
-1.23,2,146.269968
-1.32,5,146.275176
-0.27,11,146.288204
-1.23,2,146.290388
-0.33,13,146.303645
-1.2,1,146.304833
-1.26,3,146.308035
-1.38,7,146.316964
0.72,19,146.336514
-0.12,6,146.342776
-0.12,6,146.34919
-1.23,2,146.353084
-0.45,17,146.370822
2.07,15,146.388252
-1.26,3,146.391457
3.36,13,146.405369
1.05,8,146.413884
-0.06,4,146.418205
-0.24,10,146.430816
-1.2,1,146.432028
-0.15,7,146.439475
-0.24,10,146.449773
-0.69,25,146.477673
-0.03,3,146.480971
-1.23,2,146.483174
0.66,21,146.506457
-0.03,3,146.509711
0.84,15,146.52525
-1.23,2,146.529147
-1.32,5,146.534365
-1.2,1,146.535547
-0.18,8,146.543919
-1.86,23,146.568892
-1.23,2,146.571092
-1.5,11,146.582307
-1.65,16,146.600228
-1.26,3,146.603449
0.0,2,146.605703
-1.32,5,146.610907
-1.02,36,146.649144
-1.2,1,146.650334
-1.23,2,146.652513
-0.6,22,146.676669
-0.24,10,146.687015
-1.2,1,146.688209
-0.06,4,146.692496
-1.65,16,146.710471
-1.29,4,146.714676
-1.38,7,146.72191
-1.41,8,146.730115
-0.21,9,146.741243
-0.42,16,146.757758
-1.38,7,146.764974
-0.18,8,146.775167
-0.09,5,146.780518
-1.2,1,146.781719
-1.26,3,146.784899
-1.26,3,146.788116
-1.29,4,146.792319
0.48,27,146.821718
-1.5,11,146.832947
-1.56,13,146.847883
-1.2,1,146.849076
-0.12,6,146.855457
0.99,10,146.866061
-0.33,13,146.881995
-1.5,11,146.89354
-0.09,5,146.899046
0.99,10,146.909511
-0.66,24,146.936076
-1.74,19,146.957213
-0.48,18,146.975658
-1.26,3,146.978857
-0.24,10,146.990973
2.31,7,146.998451
-2.1,31,147.03142
-0.33,13,147.044783
0.81,16,147.063391
-1.47,10,147.073594
-0.27,11,147.086622
-1.83,22,147.108944
-1.23,2,147.111137
-1.2,1,147.112328
-0.15,7,147.121369
-0.36,14,147.135876
-1.2,1,147.137071
-1.2,1,147.138261
-1.2,1,147.139445
-1.2,1,147.140632
-1.41,8,147.148878
-1.59,14,147.164799
-1.41,8,147.173057
-1.32,5,147.178273
-0.21,9,147.187559
1.17,4,147.193657
-1.41,8,147.201831
-1.26,3,147.205017
-0.66,24,147.231095
-1.59,14,147.24539
-1.53,12,147.25763
2.13,13,147.272829
-1.35,6,147.279039
-1.2,1,147.280224
-1.23,2,147.282407
-0.18,8,147.290651
-1.59,14,147.306594
-1.2,1,147.307784
-0.15,7,147.315196
1.2,3,147.318513
-1.65,16,147.336504
-1.23,2,147.338697
-0.24,10,147.34896
-1.26,3,147.352184
-1.44,9,147.361389
0.9,13,147.376725
-1.2,1,147.377915
-1.35,6,147.384121
-1.29,4,147.388336
-1.44,9,147.397554
-1.26,3,147.402429
2.19,11,147.414184
-1.26,3,147.417409
-2.37,40,147.459471
-1.23,2,147.461661
-0.21,9,147.472745
-0.6,22,147.495095
-1.32,5,147.500304
-0.6,22,147.524325
-0.12,6,147.530577
-1.35,6,147.53846
0.93,12,147.55087
-0.51,19,147.570614
-1.2,1,147.573505
-0.18,8,147.582016
-0.33,13,147.59536
-1.62,15,147.612298
-1.2,1,147.6135
-0.09,5,147.61885
-1.32,5,147.624064
2.01,17,147.643633
-2.01,28,147.671925
-1.89,24,147.697862
-1.26,3,147.701084
-1.35,6,147.707279
-1.23,2,147.709466
-1.35,6,147.717375
-1.2,1,147.718571
-1.29,4,147.722775
-1.26,3,147.725975
-0.06,4,147.730335
-1.2,1,147.731516
-0.18,8,147.739841
-0.03,3,147.74313
-1.71,18,147.763122
0.63,22,147.787415
-1.5,11,147.798616
-1.2,1,147.799804
-1.26,3,147.803024
1.14,5,147.808378
2.1,14,147.824742
-1.83,22,147.846968
-0.09,5,147.853996
-1.71,18,147.872233
-0.93,33,147.908178
-1.29,4,147.912482
-1.2,1,147.913676
-1.29,4,147.917853
-0.06,4,147.923929
-1.2,1,147.925133
1.08,7,147.93258
-1.2,1,147.93377
-0.12,6,147.940155
-0.15,7,147.947603
-0.09,5,147.952858
-1.29,4,147.95878
-0.09,5,147.964165
-1.2,1,147.965351
-0.78,28,147.995475
-1.38,7,148.002656
-1.26,3,148.005851
-0.15,7,148.013307
-1.5,11,148.024514
3.36,13,148.040065
-1.2,1,148.04126
-0.03,3,148.044533
-2.01,28,148.074502
-0.21,9,148.084051
-1.23,2,148.086253
-1.65,16,148.104122
-0.24,10,148.114545
-0.54,20,148.13736
-1.26,3,148.140592
-1.2,1,148.141782
-0.03,3,148.145038
-1.86,23,148.170125
-0.24,10,148.180416
-1.47,10,148.190638
-1.59,14,148.206578
-0.6,22,148.228857
-0.45,17,148.248125
-1.41,8,148.256349
-1.5,11,148.267572
-0.42,16,148.285669
1.11,6,148.292068
0.93,12,148.306274
-0.21,9,148.315637
-1.41,8,148.323827
-1.2,1,148.325019
-0.45,17,148.344173
-0.3,12,148.356775
-1.23,2,148.358989
0.99,10,148.369553
-1.26,3,148.372751
-1.41,8,148.382697
-0.09,5,148.387984
-0.69,25,148.415107
-1.53,12,148.427331
-1.23,2,148.429506
-1.26,3,148.432721
-1.23,2,148.434916
-1.35,6,148.441122
-0.09,5,148.448237
-1.35,6,148.454543
-1.2,1,148.455745
-0.03,3,148.459121
-1.2,1,148.460315
0.0,2,148.462586
-1.2,1,148.463775
-1.38,7,148.470974
1.8,24,148.497471
-1.38,7,148.50475
-0.21,9,148.515988
-1.8,21,148.537306
-1.23,2,148.539508
-1.38,7,148.546705
-0.27,11,148.559815
-0.18,8,148.568197
-1.47,10,148.578452
-1.2,1,148.579649
0.93,12,148.593859
-1.35,6,148.600103
-1.23,2,148.602304
-0.06,4,148.606647
-0.03,3,148.609964
-1.2,1,148.611159
0.81,16,148.629535
-1.2,1,148.630722
-1.23,2,148.632925
-1.89,24,148.658927
-1.2,1,148.660124
-1.44,9,148.669302
-0.21,9,148.678574
-1.26,3,148.681776
-0.06,4,148.686085
-0.42,16,148.704199
-1.47,10,148.714432
-1.23,2,148.716646
-1.14,40,148.760538
0.0,2,148.762782
-1.44,9,148.771989
-1.23,2,148.77421
-0.51,19,148.795241
-0.21,9,148.804544
-1.26,3,148.807735
-1.74,19,148.828713
1.53,33,148.864253
-0.54,20,148.884866
-0.18,8,148.893545
-1.2,1,148.894734
-1.23,2,148.899008
2.16,12,148.911604
-0.24,10,148.922276
-1.29,4,148.926504
1.08,7,148.935901
-0.27,11,148.947323
-0.18,8,148.955697
-0.03,3,148.958957
-1.38,7,148.966153
-1.77,20,148.988215
0.99,10,148.998838
-1.29,4,149.004735
-0.06,4,149.00911
-0.09,5,149.014511
-0.24,10,149.025143
-1.95,26,149.053154
-1.5,11,149.064372
-1.47,10,149.07633
-0.51,19,149.095973
-1.38,7,149.1032
-0.63,23,149.12842
-1.23,2,149.130591
-1.32,5,149.135805
-1.2,1,149.137003
-1.47,10,149.148919
-1.2,1,149.150124
-0.21,9,149.159668
-0.12,6,149.165976
-1.29,4,149.1702
0.48,27,149.19939
-1.2,1,149.200592
-2.04,29,149.231573
-1.23,2,149.233775
-1.2,1,149.23496
-0.06,4,149.239247
-0.24,10,149.251252
-1.29,4,149.255437
-1.35,6,149.261652
-1.26,3,149.264844
-0.72,26,149.29302
-0.27,11,149.304511
-1.2,1,149.305698
-1.2,1,149.306892
-0.06,4,149.311178
-0.81,29,149.342398
-0.45,17,149.361401
-1.47,10,149.371634
-1.23,2,149.373808
-1.29,4,149.377996
-1.23,2,149.380182
-1.62,15,149.397141
-1.26,3,149.400353
-1.32,5,149.40556
-1.29,4,149.409766
-1.41,8,149.418014
-0.09,5,149.425094
-0.36,14,149.439434
-1.32,5,149.4446
-1.29,4,149.448782
-0.15,7,149.457819
-0.15,7,149.465154
-1.2,1,149.466343
-0.96,34,149.502497
-1.47,10,149.512732
-1.41,8,149.52092
-1.32,5,149.527795
-1.2,1,149.529014
-1.38,7,149.536242
-1.29,4,149.540444
-1.41,8,149.54868
-0.39,15,149.565663
-1.35,6,149.571879
-0.15,7,149.579357
-1.35,6,149.585578
-1.23,2,149.587771
-1.26,3,149.590969
-0.21,9,149.602016
0.45,28,149.632314
-1.2,1,149.633504
0.0,2,149.635753
-1.32,5,149.640987
-1.26,3,149.644192
-0.45,17,149.661509
-1.53,12,149.675452
-0.21,9,149.684769
-1.41,8,149.692985
-1.32,5,149.699919
1.08,7,149.70735
-1.47,10,149.717609
0.99,10,149.728256
-1.38,7,149.737141
-0.18,8,149.745568
-1.32,5,149.750776
-1.68,17,149.769795
-1.23,2,149.771997
-1.53,12,149.784296
-1.23,2,149.786485
-1.38,7,149.79369
-1.2,1,149.794876
-1.23,2,149.797083
-1.44,9,149.808017
-1.23,2,149.810202
-1.32,5,149.815404
-1.2,1,149.816608
-1.2,1,149.817797
-0.12,6,149.824228
-1.23,2,149.826416
-1.2,1,149.827607
-1.35,6,149.833807
-0.15,7,149.842871
-1.35,6,149.849141
-0.27,11,149.860729
-1.71,18,149.880752
-1.29,4,149.885041
0.96,11,149.896868
-0.09,5,149.902199
0.72,19,149.92431
-0.27,11,149.935679
-1.32,5,149.940897
-1.23,2,149.9431
-0.24,10,149.955253
-0.12,6,149.961568
-1.2,1,149.962758
-1.98,27,149.991743
-1.26,3,149.994987
-0.48,18,150.0136
-1.59,14,150.029557
-1.26,3,150.032779
-1.29,4,150.036974
-1.44,9,150.046227
-1.29,4,150.052141
-0.24,10,150.062556
-0.18,8,150.071053
-0.18,8,150.079359
-1.23,2,150.081635
-0.03,3,150.086737
-0.09,5,150.092174
-1.2,1,150.093364
-1.5,11,150.104585
-1.2,1,150.10577
-0.12,6,150.112099
-1.29,4,150.116308
3.24,17,150.135656
-0.12,6,150.141972
-0.3,12,150.154275
-1.68,17,150.173275
-1.38,7,150.180467
2.07,15,150.197736
-1.32,5,150.202937
-1.47,10,150.213152
-1.86,23,150.238119
1.11,6,150.244498
-0.24,10,150.25487
-0.24,10,150.26717
-1.26,3,150.270368
-1.29,4,150.27456
-0.42,16,150.291121
-1.62,15,150.30809
-1.2,1,150.309277
-1.2,1,150.31045
-0.15,7,150.317919
-0.36,14,150.333879
-1.26,3,150.337107
-0.21,9,150.346475
-1.2,1,150.347674
-1.26,3,150.350869
-1.26,3,150.354087
-1.44,9,150.363312
-1.23,2,150.367176
-1.38,7,150.374394
-0.42,16,150.390879
-0.12,6,150.39718
-0.15,7,150.406149
-0.12,6,150.412458
-1.26,3,150.41565
-1.68,17,150.432921
-0.06,4,150.438904
-0.21,9,150.448388
-1.5,11,150.459599
-1.2,1,150.460791
-1.23,2,150.463009
-1.2,1,150.464198
-0.3,12,150.4783
-0.18,8,150.48659
-1.26,3,150.489805
0.9,13,150.503377
-0.48,18,150.523544
-1.41,8,150.531779
-0.39,15,150.548827
-0.12,6,150.555149
-0.24,10,150.565643
0.48,27,150.595254
-0.06,4,150.599541
-0.15,7,150.606991
-1.65,16,150.624928
-0.18,8,150.633232
-0.12,6,150.639527
-0.81,29,150.670781
-1.2,1,150.671975
0.75,18,150.692546
-2.01,28,150.722493
-1.23,2,150.724689
-1.26,3,150.7279
-1.2,1,150.729097
-0.39,15,150.744453
-1.83,22,150.768468
-1.26,3,150.771672
-0.33,13,150.786702
-1.44,9,150.7959
-1.47,10,150.806126
-1.2,1,150.80731
-1.26,3,150.810505
-1.23,2,150.812697
-1.41,8,150.822561
-1.23,2,150.824742
-1.26,3,150.827956
-0.15,7,150.83526
-0.12,6,150.84158
-1.2,1,150.842775
-1.26,3,150.845969
-0.39,15,150.863155
-1.23,2,150.865335
-1.2,1,150.866529
-1.29,4,150.870746
0.93,12,150.88319
-1.2,1,150.884523
-1.47,10,150.89677
0.96,11,150.908458
-0.15,7,150.916125
-0.42,16,150.935023
-1.53,12,150.947288
-1.98,27,150.976376
-0.03,3,150.979673
-0.27,11,150.990966
-1.26,3,150.995892
-1.29,4,151.000117
-1.47,10,151.010353
-1.26,3,151.013544
-1.59,14,151.029429
0.72,19,151.048845
-1.2,1,151.05003
-1.05,37,151.089139
-1.77,20,151.111326
-1.23,2,151.113519
-1.2,1,151.114709
-1.23,2,151.116911
-1.8,21,151.140011
-1.2,1,151.141203
-1.62,15,151.156384
-0.12,6,151.162665
-1.74,19,151.183644
-1.5,11,151.194887
-1.23,2,151.19711
-1.23,2,151.199303
0.93,12,151.213629
-0.06,4,151.217937
-1.2,1,151.21912
-0.36,14,151.233555
-1.65,16,151.251528
-1.26,3,151.254736
-1.23,2,151.256947
-1.2,1,151.258139
0.72,19,151.279445
-1.95,26,151.307395
-1.5,11,151.318653
-1.2,1,151.319851
-1.2,1,151.321055
-0.09,5,151.326334
-0.3,12,151.338729
-0.63,23,151.363651
-1.2,1,151.36484
-1.23,2,151.367046
-1.2,1,151.368244
-0.21,9,151.379508
-1.2,1,151.380697
0.81,16,151.397505
-1.26,3,151.400703
-1.2,1,151.401872
0.66,21,151.425088
-1.32,5,151.430296
-1.32,5,151.4355
-1.5,11,151.448411
-1.26,3,151.451623
-1.35,6,151.45785
-0.57,21,151.480909
-1.26,3,151.484147
-1.2,1,151.485328
-0.15,7,151.492651
-1.5,11,151.50388
-1.35,6,151.510085
-1.23,2,151.512294
-1.29,4,151.518203
-0.66,24,151.542538
-0.03,3,151.545808
-1.2,1,151.547011
-0.03,3,151.551982
-1.38,7,151.559209
-1.2,1,151.560397
-0.06,4,151.564659
-0.27,11,151.576176
-1.23,2,151.578372
-1.23,2,151.580557
-0.06,4,151.586574
-0.3,12,151.599252
-1.53,12,151.611501
-1.2,1,151.6127
-0.15,7,151.621782
-1.2,1,151.622979
-1.23,2,151.625172
-1.23,2,151.627398
-0.27,11,151.638762
-1.35,6,151.644959
0.93,12,151.659314
-1.29,4,151.663511
-1.2,1,151.664695
-1.23,2,151.666877
-1.29,4,151.671077
-0.24,10,151.68137
-1.29,4,151.685577
-1.26,3,151.688778
0.78,17,151.708252
-0.27,11,151.719564
-1.41,8,151.729539
-1.23,2,151.731742
-0.27,11,151.743115
-1.23,2,151.745295
-1.8,21,151.768273
-1.68,17,151.785517
-1.65,16,151.80349
-1.92,25,151.830497
-1.68,17,151.847795
1.98,18,151.868441
-1.38,7,151.875622
-0.12,6,151.882031
-1.32,5,151.887325
-1.2,1,151.888525
1.05,8,151.897281
-1.47,10,151.909513
-1.38,7,151.916712
-1.26,3,151.919922
-0.18,8,151.928456
-1.41,8,151.938535
-1.44,9,151.947731
-1.23,2,151.949907
-1.2,1,151.951108
-0.24,10,151.961421
-0.18,8,151.971626
-0.45,17,151.988908
-1.35,6,151.995129
-1.68,17,152.014137
-2.37,40,152.056113
-1.2,1,152.057294
-0.39,15,152.07476
-0.33,13,152.088066
-1.65,16,152.104277
-1.26,3,152.109198
-1.62,15,152.124383
-0.63,23,152.149303
-1.92,25,152.17454
-1.26,3,152.179433
-1.2,1,152.180629
-1.2,1,152.181818
0.39,30,152.214283
-0.09,5,152.219673
-1.32,5,152.22484
-0.24,10,152.235295
-1.29,4,152.239484
-1.32,5,152.244706
-2.94,59,152.307515
-2.13,32,152.341576
-1.5,11,152.354506
-0.18,8,152.362831
-1.83,22,152.386808
-0.24,10,152.397136
-1.44,9,152.406374
-0.18,8,152.414651
-0.18,8,152.424683
-0.48,18,152.443049
-1.26,3,152.446248
-1.23,2,152.448454
-0.36,14,152.464477
-1.23,2,152.466666
-1.2,1,152.46795
-0.33,13,152.48125
-0.09,5,152.488326
-1.2,1,152.489521
-0.57,21,152.511058
-1.26,3,152.514274
-1.2,1,152.515456
-1.2,1,152.516638
-1.47,10,152.5285
-1.38,7,152.535724
-1.2,1,152.53694
-1.92,25,152.563985
-1.32,5,152.569223
-0.42,16,152.585872
-1.26,3,152.589084
-1.2,1,152.590281
-1.26,3,152.595181
-1.23,2,152.597361
0.75,18,152.615789
-0.18,8,152.6242
-1.2,1,152.625395
1.08,7,152.634402
-1.29,4,152.638593
-1.56,13,152.651853
-1.23,2,152.654056
-0.36,14,152.67011
-1.59,14,152.684319
-0.06,4,152.68863
-1.35,6,152.694824
-1.32,5,152.7017
-1.32,5,152.706916
-1.35,6,152.71309
-1.23,2,152.715276
-0.18,8,152.72355
-1.2,1,152.72474
-1.2,1,152.725925
-1.32,5,152.732841
-1.29,4,152.73706
-0.33,13,152.750512
-0.12,6,152.756923
-1.2,1,152.758127
-0.09,5,152.763417
-0.15,7,152.772377
-1.2,1,152.773571
-1.62,15,152.788768
-1.32,5,152.793969
-1.2,1,152.795159
-1.92,25,152.822194
-1.26,3,152.825398
