#{"t_start": 1775809709.2085102, "env_id": "None"}
r,l,t
0.3,14,55.164181
0.8,4,55.170739
1.3,10,55.185973
-0.1,2,55.191244
0.3,6,55.199008
-0.1,3,55.204777
-0.1,9,55.218416
0.9,15,55.244363
-0.1,2,55.249773
0.4,9,55.286771
-0.1,7,55.299222
-0.1,1,55.299847
-0.1,3,55.30577
0.8,5,55.312987
0.4,12,55.332491
0.3,7,55.345159
1.3,6,55.353189
-0.1,3,55.358974
-0.1,2,55.360131
0.8,17,55.390991
-0.1,1,55.391621
-0.1,6,55.398862
1.4,6,55.410855
0.4,9,55.42451
-0.1,2,55.429894
0.3,6,55.437442
-0.1,5,55.444732
0.3,5,55.456203
0.4,11,55.471447
0.4,4,55.478163
0.3,5,55.490689
-0.1,1,55.49135
-0.1,2,55.492461
-0.1,4,55.49908
0.3,19,55.531827
-0.1,1,55.532419
-0.1,3,55.538195
0.4,10,55.556483
0.3,21,55.589527
0.3,11,55.60867
-0.1,2,55.609802
-0.1,4,55.61627
-0.1,2,55.621525
-0.1,2,55.622841
-0.1,3,55.628575
-0.1,16,55.654463
-0.1,7,55.666711
0.8,7,55.67533
-0.1,9,55.692763
-0.1,7,55.700965
0.3,2,55.706483
-0.1,5,55.713388
-0.1,2,55.718608
-0.1,1,55.719217
0.8,20,55.75185
0.3,9,55.765541
-0.1,11,55.783816
-0.1,1,55.784441
-0.1,3,55.790376
0.4,10,55.804408
0.3,21,55.84114
-0.1,8,55.854085
0.4,19,55.881504
0.4,29,55.930267
0.3,12,55.950249
-0.1,4,55.956687
-0.1,2,55.957882
0.3,7,55.970847
0.3,3,55.977007
0.9,8,55.990527
-0.1,1,55.991199
-0.1,4,55.997434
0.3,5,56.004881
0.4,5,56.012353
0.4,14,56.037928
0.4,5,56.044979
-0.1,2,56.050197
0.8,28,56.096138
0.3,7,56.104835
-0.1,8,56.117795
-0.1,8,56.130588
-0.1,7,56.142898
0.9,18,56.174674
-0.1,1,56.175286
-0.1,2,56.176595
0.4,9,56.194477
-0.1,1,56.195155
-0.1,8,56.208067
0.3,9,56.221438
0.4,10,56.239431
-0.1,1,56.240108
-0.1,10,56.254069
-0.1,2,56.2593
0.3,14,56.279464
0.3,12,56.299087
-0.1,1,56.303807
0.9,6,56.311802
-0.1,7,56.32385
-0.1,4,56.330152
0.8,19,56.362266
-0.1,16,56.387528
0.4,9,56.400951
0.3,10,56.414821
0.4,17,56.445904
1.3,10,56.460394
0.3,5,56.467935
-0.1,1,56.472681
0.3,22,56.506791
0.4,19,56.539132
0.8,24,56.578255
-0.1,11,56.597095
0.3,6,56.604986
0.4,7,56.617602
0.4,6,56.625553
-0.1,8,56.638282
0.3,12,56.657371
0.4,14,56.681935
-0.1,1,56.682526
-0.1,9,56.696429
0.3,15,56.720995
-0.1,1,56.721611
0.4,23,56.759839
0.9,9,56.773773
-0.1,6,56.785506
0.4,13,56.805145
-0.1,3,56.811047
-0.1,3,56.816772
0.3,5,56.824178
0.4,14,56.845148
-0.1,2,56.850384
0.4,11,56.869142
-0.1,1,56.869768
-0.1,2,56.871037
-0.1,17,56.90142
0.9,9,56.915001
0.8,12,56.934589
0.3,5,56.942135
0.3,14,56.966654
0.8,17,56.994473
-0.1,4,57.00089
-0.1,3,57.006658
-0.1,2,57.007972
0.3,4,57.014694
-0.1,2,57.019908
0.9,20,57.052736
0.3,4,57.05964
0.3,10,57.074466
0.3,9,57.088124
-0.1,3,57.09406
0.8,10,57.112839
-0.1,10,57.126865
-0.1,16,57.152289
0.4,12,57.172001
0.3,4,57.178533
0.3,7,57.191091
0.3,5,57.198285
0.3,8,57.211365
0.3,2,57.216871
0.3,8,57.230087
-0.1,1,57.230722
-0.1,3,57.236444
0.4,11,57.250637
-0.1,1,57.255419
-0.1,6,57.262882
0.8,11,57.281796
-0.1,1,57.282415
0.9,26,57.327198
-0.1,1,57.327809
0.4,7,57.340371
0.8,16,57.366659
-0.1,2,57.367836
0.4,7,57.380355
0.8,15,57.406398
-0.1,2,57.407529
-0.1,12,57.42695
0.3,4,57.433563
0.3,6,57.445582
0.3,9,57.459508
0.4,9,57.47296
0.4,9,57.486839
0.3,10,57.506153
-0.1,2,57.507281
-0.1,7,57.519712
-0.1,4,57.526389
-0.1,2,57.531697
0.3,5,57.539153
0.3,7,57.551796
-0.1,4,57.558454
-0.1,1,57.559095
-0.1,1,57.559674
0.8,26,57.604248
-0.1,2,57.605392
0.3,9,57.619451
0.3,18,57.651503
0.4,9,57.665324
0.3,9,57.679081
0.4,14,57.704
-0.1,5,57.710985
0.3,6,57.722901
0.3,32,57.774006
0.3,6,57.781682
0.3,10,57.800238
0.4,20,57.83218
0.3,3,57.834088
0.8,15,57.860504
-0.1,9,57.874135
0.3,9,57.891697
-0.1,5,57.89864
0.3,7,57.911013
0.4,7,57.919331
-0.1,10,57.937156
0.3,4,57.943615
-0.1,6,57.951107
-0.1,1,57.95584
-0.1,4,57.962198
0.4,6,57.969896
-0.1,1,57.970529
0.4,2,57.975956
-0.1,7,57.988126
0.4,10,58.002342
-0.1,1,58.002968
-0.1,1,58.007685
-0.1,2,58.009042
0.9,10,58.027665
0.9,17,58.054825
0.3,4,58.06156
-0.1,2,58.062723
-0.1,2,58.068062
-0.1,1,58.068672
0.3,7,58.081272
-0.1,4,58.087891
0.3,4,58.094677
0.3,8,58.108058
-0.1,1,58.108655
-0.1,6,58.120431
-0.1,3,58.122397
-0.1,10,58.140251
0.3,2,58.141622
0.3,6,58.153592
0.3,8,58.166709
0.3,10,58.181043
-0.1,1,58.185791
-0.1,6,58.193132
0.4,5,58.20057
1.9,17,58.231824
-0.1,10,58.245581
-0.1,4,58.252066
0.3,14,58.276818
-0.1,1,58.277464
-0.1,5,58.284268
0.9,7,58.2971
-0.1,1,58.297691
-0.1,4,58.304146
0.3,3,58.310008
0.3,2,58.31125
-0.1,2,58.316657
-0.1,8,58.329785
0.3,21,58.362361
0.3,8,58.376138
-0.1,4,58.382392
0.3,9,58.396251
0.4,16,58.422539
0.9,12,58.442696
0.4,2,58.448013
-0.1,2,58.449146
-0.1,10,58.467576
0.9,7,58.480417
0.3,10,58.494561
-0.1,3,58.500635
0.3,5,58.507959
-0.1,3,58.514137
-0.1,2,58.515248
-0.1,9,58.533014
-0.1,4,58.539474
0.3,9,58.553408
0.3,13,58.573798
-0.1,2,58.579238
-0.1,8,58.592195
-0.1,5,58.599236
0.8,14,58.620357
0.3,7,58.632637
0.8,9,58.646899
0.3,27,58.692099
0.4,8,58.704814
0.4,3,58.710938
0.4,3,58.717049
-0.1,3,58.718734
0.3,4,58.725282
0.4,5,58.736533
-0.1,1,58.737137
-0.1,34,58.789295
-0.1,7,58.801497
0.8,11,58.820443
0.3,11,58.839546
-0.1,16,58.865116
-0.1,3,58.866742
0.3,4,58.873436
-0.1,4,58.879877
-0.1,4,58.886148
-0.1,2,58.891362
0.3,10,58.905615
-0.1,4,58.912064
0.3,9,58.930093
0.3,4,58.936909
0.4,10,58.951032
-0.1,13,58.97107
-0.1,8,58.983726
-0.1,7,58.996159
0.3,7,59.008794
0.4,2,59.010135
0.3,11,59.028903
0.3,13,59.04929
-0.1,1,59.053984
-0.1,5,59.0611
0.4,11,59.080056
0.8,18,59.107466
0.4,3,59.113489
0.3,5,59.120728
0.4,14,59.145447
0.8,8,59.158938
0.8,6,59.166405
-0.1,1,59.167021
0.4,4,59.173532
-0.1,6,59.185267
-0.1,5,59.192195
0.9,11,59.210886
0.4,21,59.243351
-0.1,7,59.255905
0.4,2,59.257248
-0.1,4,59.263795
0.4,19,59.295389
0.3,2,59.300866
-0.1,1,59.301505
0.8,18,59.328387
0.3,5,59.339849
-0.1,3,59.341485
-0.1,1,59.346207
-0.1,1,59.346829
-0.1,1,59.347465
0.3,8,59.360563
0.3,12,59.379992
0.3,5,59.387226
0.9,7,59.399588
-0.1,7,59.411909
0.9,10,59.426107
-0.1,6,59.437821
-0.1,4,59.444091
-0.1,3,59.449825
0.3,10,59.464147
-0.1,5,59.471097
0.9,10,59.489507
-0.1,16,59.515804
0.3,7,59.52848
-0.1,1,59.529107
0.4,10,59.54318
-0.1,2,59.54841
0.4,4,59.55521
1.3,14,59.576395
0.3,7,59.589062
0.4,5,59.59625
0.3,4,59.603065
0.3,5,59.614415
0.3,13,59.633971
0.4,14,59.654249
-0.1,7,59.666507
-0.1,1,59.667148
-0.1,8,59.679854
-0.1,6,59.691436
-0.1,6,59.699088
0.3,8,59.71203
1.3,11,59.730925
0.3,11,59.750082
0.4,3,59.756222
0.3,3,59.758118
0.3,7,59.770566
0.4,10,59.789064
0.3,26,59.82973
-0.1,2,59.83497
0.3,13,59.855177
0.3,6,59.862549
0.3,9,59.880092
-0.1,6,59.887576
-0.1,5,59.894488
-0.1,6,59.906305
0.3,11,59.924646
0.4,7,59.933043
0.3,3,59.939086
-0.1,5,59.945994
-0.1,1,59.950683
-0.1,4,59.957087
0.3,23,59.991336
-0.1,1,59.996063
-0.1,3,59.997685
-0.1,4,60.004021
-0.1,1,60.008799
-0.1,2,60.010121
0.4,6,60.021957
0.9,4,60.028726
0.4,5,60.036113
-0.1,7,60.048467
0.4,10,60.062992
-0.1,12,60.082079
0.8,13,60.102627
0.4,12,60.122336
0.9,14,60.147283
-0.1,4,60.153535
0.3,6,60.16133
0.8,7,60.174462
-0.1,2,60.179698
0.3,10,60.194016
0.9,22,60.231783
0.3,9,60.245607
-0.1,4,60.252216
0.8,16,60.278672
0.8,15,60.304741
0.3,4,60.311407
0.8,23,60.346292
-0.1,2,60.351537
-0.1,1,60.352192
-0.1,3,60.358117
-0.1,6,60.365334
-0.1,2,60.370549
0.4,17,60.39744
-0.1,7,60.409748
0.9,21,60.44342
0.4,13,60.46325
0.9,27,60.508665
0.8,14,60.534775
-0.1,18,60.561649
0.8,14,60.586764
-0.1,1,60.587424
-0.1,8,60.600437
-0.1,2,60.601551
0.3,8,60.614466
-0.1,1,60.619252
-0.1,1,60.619851
0.8,20,60.653248
0.3,17,60.680629
-0.1,3,60.686458
0.4,20,60.718709
0.8,10,60.733448
0.3,7,60.746254
-0.1,1,60.746883
-0.1,3,60.752747
-0.1,15,60.777695
-0.1,19,60.809165
-0.1,3,60.811038
0.3,2,60.816481
-0.1,2,60.817586
0.3,10,60.835828
-0.1,1,60.836508
0.3,9,60.850392
0.3,3,60.856256
-0.1,5,60.86322
0.8,21,60.900326
-0.1,5,60.907225
-0.1,2,60.908323
-0.1,6,60.920299
-0.1,1,60.920961
-0.1,1,60.921545
0.4,13,60.946045
0.3,6,60.954342
-0.1,2,60.959626
0.4,7,60.967967
0.3,11,60.987136
0.3,2,60.992659
0.4,11,61.00777
0.3,4,61.014357
0.8,14,61.039453
0.8,9,61.052994
0.4,13,61.073498
0.4,5,61.084799
-0.1,2,61.085926
-0.1,3,61.091876
-0.1,1,61.092526
0.9,12,61.112261
-0.1,1,61.11287
0.8,7,61.125676
-0.1,4,61.13225
-0.1,1,61.132871
0.3,12,61.152633
-0.1,2,61.158008
0.9,11,61.177593
-0.1,4,61.184304
0.3,5,61.191905
-0.1,4,61.198406
0.3,3,61.204656
0.4,6,61.212428
0.4,9,61.226265
-0.1,2,61.231669
0.3,7,61.2442
0.8,23,61.278221
0.4,25,61.322254
0.8,9,61.336544
0.3,8,61.349517
0.3,12,61.369323
0.3,12,61.38939
0.3,6,61.397201
0.3,9,61.415672
0.3,5,61.423191
0.4,14,61.444205
0.9,16,61.470555
0.3,11,61.489917
-0.1,1,61.490527
-0.1,4,61.49708
-0.1,6,61.509049
-0.1,1,61.509707
0.3,6,61.522012
-0.1,1,61.522638
0.3,9,61.536264
0.8,4,61.543188
0.3,11,61.562932
0.3,15,61.5887
0.4,19,61.616524
-0.1,4,61.623189
0.4,13,61.647787
-0.1,6,61.655476
0.9,15,61.681171
0.3,6,61.688973
-0.1,5,61.700443
0.8,6,61.7083
0.3,7,61.720885
0.3,6,61.728716
0.4,9,61.747005
-0.1,10,61.761322
0.8,12,61.781203
0.8,15,61.80725
-0.1,2,61.808527
-0.1,1,61.813277
0.9,27,61.855593
0.3,5,61.867266
0.4,27,61.908505
-0.1,7,61.920645
-0.1,5,61.927621
0.8,11,61.946805
-0.1,1,61.947421
0.3,2,61.952764
-0.1,4,61.959258
-0.1,3,61.965237
-0.1,1,61.965865
0.8,11,61.985396
0.3,11,62.000635
-0.1,1,62.005428
0.3,5,62.01288
-0.1,1,62.013475
0.4,8,62.026821
0.9,12,62.046904
0.3,4,62.053786
0.3,4,62.060534
0.9,7,62.073099
-0.1,1,62.073737
-0.1,1,62.074351
0.8,6,62.086396
0.4,5,62.093664
-0.1,3,62.099628
-0.1,1,62.100244
0.3,12,62.120341
-0.1,1,62.120938
-0.1,17,62.151343
0.4,17,62.17764
0.4,9,62.19111
-0.1,3,62.196896
1.4,11,62.216271
0.4,8,62.229328
0.4,6,62.237185
-0.1,4,62.243625
-0.1,1,62.244291
-0.1,1,62.249038
0.3,4,62.255796
-0.1,1,62.25641
0.4,9,62.270503
0.3,8,62.284628
0.4,10,62.304168
0.3,11,62.320355
-0.1,4,62.327236
0.4,8,62.34081
0.8,20,62.374597
0.8,8,62.389011
-0.1,13,62.415034
0.3,17,62.442354
0.3,17,62.468749
-0.1,6,62.480532
-0.1,1,62.481196
0.3,9,62.494851
-0.1,3,62.501177
-0.1,10,62.515895
0.4,4,62.522806
-0.1,7,62.53523
0.3,17,62.562879
-0.1,1,62.567631
0.3,19,62.595425
-0.1,6,62.607375
-0.1,7,62.619683
0.9,12,62.640424
0.4,8,62.654095
-0.1,18,62.680899
-0.1,1,62.681511
0.4,26,62.725749
0.3,2,62.726999
-0.1,4,62.733267
0.8,20,62.766347
0.4,9,62.784576
0.3,5,62.792017
-0.1,2,62.793306
-0.1,3,62.79907
0.3,5,62.80654
0.4,32,62.858576
-0.1,22,62.896013
-0.1,2,62.897319
-0.1,9,62.915142
-0.1,8,62.928261
0.8,21,62.961668
0.3,3,62.967931
0.8,15,62.989602
-0.1,10,63.008148
0.3,8,63.021365
1.3,4,63.028343
0.3,13,63.048346
-0.1,1,63.049018
0.3,3,63.055039
-0.1,3,63.060961
-0.1,3,63.066897
0.4,3,63.06868
0.4,2,63.074163
0.4,7,63.086812
0.3,16,63.113721
-0.1,10,63.127694
0.3,4,63.134559
0.3,9,63.14774
-0.1,20,63.179698
0.4,4,63.1865
0.3,4,63.193063
0.4,6,63.205138
0.8,13,63.224858
-0.1,3,63.23071
0.4,3,63.236965
0.9,10,63.251706
0.9,16,63.277766
0.4,6,63.289997
-0.1,3,63.29183
-0.1,1,63.29658
0.8,10,63.311723
-0.1,5,63.318602
-0.1,3,63.324608
0.4,3,63.330849
0.4,3,63.337069
0.3,14,63.358579
0.3,21,63.391263
-0.1,10,63.409894
0.8,8,63.422826
-0.1,1,63.423503
0.3,10,63.441732
0.3,13,63.461923
0.3,10,63.476239
0.4,9,63.4943
0.4,4,63.50102
0.3,10,63.516076
0.4,9,63.530045
0.3,5,63.541581
0.3,3,63.543645
0.4,6,63.555708
-0.1,12,63.574941
-0.1,1,63.575591
0.3,6,63.587999
-0.1,9,63.601529
-0.1,1,63.602157
-0.1,1,63.602781
0.3,2,63.608147
0.9,10,63.622812
0.4,8,63.636075
-0.1,6,63.648068
0.3,9,63.661655
-0.1,1,63.66226
-0.1,3,63.668203
0.3,6,63.680341
-0.1,4,63.687001
1.3,21,63.72047
-0.1,5,63.727302
-0.1,4,63.734023
0.4,7,63.746639
-0.1,2,63.747761
0.3,6,63.759988
0.3,4,63.76694
0.3,6,63.775175
0.3,7,63.788074
-0.1,7,63.800415
0.8,10,63.815306
0.4,13,63.839481
-0.1,8,63.852491
-0.1,9,63.865795
-0.1,1,63.866452
0.8,21,63.900037
-0.1,2,63.905457
-0.1,1,63.906084
-0.1,1,63.906705
0.4,15,63.931737
0.4,3,63.937809
0.4,4,63.944657
0.3,5,63.952061
0.3,6,63.964403
0.8,7,63.973059
0.9,11,63.992365
-0.1,8,64.005375
0.3,9,64.019219
0.3,7,64.031765
0.3,21,64.065639
0.3,2,64.071088
-0.1,16,64.096705
0.4,3,64.102858
0.8,8,64.116431
0.3,10,64.130831
-0.1,6,64.14276
0.4,13,64.162867
0.4,8,64.176289
-0.1,1,64.176953
0.4,6,64.189059
0.8,10,64.203853
0.4,6,64.215758
-0.1,1,64.216442
0.4,7,64.229442
0.4,7,64.238125
0.4,14,64.262864
0.4,18,64.290718
0.8,28,64.336007
0.3,6,64.348193
-0.1,11,64.367272
-0.1,4,64.373971
0.4,4,64.380486
-0.1,2,64.381619
-0.1,1,64.382216
0.3,10,64.400506
0.9,15,64.426704
0.3,5,64.434211
0.8,8,64.447436
0.4,8,64.46083
-0.1,3,64.466599
0.4,6,64.474495
-0.1,21,64.506772
0.3,15,64.533874
-0.1,11,64.552698
-0.1,2,64.553802
-0.1,11,64.572622
0.4,4,64.579227
0.4,9,64.59356
-0.1,11,64.612569
0.3,9,64.626313
-0.1,4,64.632872
-0.1,2,64.638139
-0.1,2,64.639431
0.8,9,64.657352
-0.1,5,64.664436
0.3,7,64.676834
0.3,9,64.690925
0.8,5,64.698219
-0.1,1,64.698872
0.3,2,64.704318
-0.1,2,64.705455
-0.1,7,64.717871
1.3,22,64.756999
-0.1,3,64.758821
0.4,10,64.777553
-0.1,3,64.78348
0.9,8,64.796624
-0.1,8,64.80974
0.3,7,64.818227
0.3,17,64.848654
-0.1,4,64.855024
-0.1,3,64.856633
0.3,5,64.868174
0.4,6,64.876093
-0.1,2,64.881402
0.3,8,64.894503
-0.1,7,64.902966
-0.1,7,64.915404
-0.1,2,64.920727
0.3,11,64.935356
-0.1,9,64.953222
0.4,10,64.967828
-0.1,2,64.973143
0.4,4,64.979851
0.3,11,64.994787
0.3,4,65.001359
0.4,9,65.019465
0.4,3,65.021516
0.8,17,65.052899
0.3,6,65.060654
0.3,17,65.086885
-0.1,1,65.091652
-0.1,2,65.092791
0.3,7,65.105577
-0.1,9,65.1193
0.3,10,65.138251
0.3,4,65.144847
-0.1,8,65.15804
-0.1,5,65.165239
0.9,10,65.17977
-0.1,7,65.192141
-0.1,4,65.198653
-0.1,3,65.204676
0.3,6,65.212394
0.3,16,65.239155
-0.1,6,65.251032
0.4,6,65.258883
0.3,6,65.270923
0.4,6,65.279038
-0.1,7,65.291314
-0.1,10,65.309646
0.8,13,65.329973
0.4,6,65.337563
-0.1,1,65.342295
0.4,10,65.356855
0.4,7,65.369077
0.4,3,65.375082
0.3,10,65.389164
0.4,2,65.39471
0.3,13,65.41581
1.3,15,65.441513
0.4,13,65.462008
0.3,7,65.47501
-0.1,1,65.475654
-0.1,2,65.476756
-0.1,4,65.483517
0.3,8,65.496717
0.3,7,65.509992
0.4,9,65.524793
0.8,7,65.537836
-0.1,1,65.538492
-0.1,3,65.5443
0.4,6,65.556539
-0.1,6,65.564037
-0.1,1,65.564706
0.3,3,65.570931
-0.1,12,65.590577
-0.1,4,65.597166
0.3,4,65.604017
0.4,17,65.63065
0.3,12,65.65039
0.4,12,65.670089
0.4,7,65.682958
0.4,13,65.703413
0.4,4,65.710141
-0.1,6,65.721714
-0.1,2,65.722873
-0.1,2,65.728314
0.4,6,65.736395
-0.1,31,65.787672
0.3,8,65.800709
0.4,6,65.813172
0.3,7,65.821707
0.4,19,65.854021
-0.1,5,65.860842
0.4,5,65.872525
0.4,4,65.878922
0.4,5,65.886009
0.3,7,65.899364
0.4,6,65.907434
-0.1,2,65.912897
1.3,18,65.940876
0.8,18,65.973356
0.4,9,65.987161
0.4,4,65.993759
-0.1,5,66.000867
0.4,15,66.027094
0.4,4,66.033702
0.4,4,66.040116
0.3,5,66.047451
-0.1,3,66.053523
0.4,15,66.078632
0.4,9,66.092988
0.9,10,66.107464
-0.1,3,66.113488
0.8,4,66.120248
0.4,2,66.125569
-0.1,2,66.126874
-0.1,6,66.138538
0.8,42,66.204967
0.3,12,66.224838
-0.1,3,66.230681
0.8,9,66.244813
-0.1,1,66.245405
0.3,3,66.25149
-0.1,6,66.263453
0.3,5,66.270942
0.3,8,66.284186
-0.1,19,66.316155
0.3,2,66.317558
-0.1,1,66.318202
0.4,6,66.330151
0.9,13,66.351136
0.3,13,66.371894
0.3,3,66.377986
0.3,9,66.391934
-0.1,1,66.396692
-0.1,7,66.40475
0.3,6,66.41685
0.3,8,66.430386
1.4,17,66.458544
-0.1,6,66.470704
-0.1,9,66.484234
-0.1,1,66.484825
0.4,14,66.510549
0.3,7,66.519461
0.8,14,66.545651
-0.1,2,66.546778
1.3,22,66.586246
0.9,15,66.612336
-0.1,1,66.612998
0.4,6,66.62091
0.4,4,66.627266
-0.1,2,66.632676
0.3,3,66.638909
0.9,18,66.666102
0.8,7,66.678973
0.4,10,66.693138
-0.1,4,66.699661
-0.1,4,66.705909
-0.1,6,66.717684
-0.1,4,66.724144
0.3,7,66.736697
0.4,4,66.74325
-0.1,2,66.744394
0.8,11,66.763684
0.4,3,66.769789
0.3,7,66.778367
0.4,5,66.789577
0.3,24,66.828774
0.8,7,66.837555
0.3,9,66.855506
0.4,7,66.863948
-0.1,5,66.87497
0.9,12,66.895072
0.4,10,66.909395
-0.1,13,66.929367
-0.1,2,66.934668
-0.1,1,66.93531
0.3,11,66.954471
-0.1,1,66.955103
0.9,7,66.968131
0.3,4,66.97512
0.4,8,66.98831
0.3,13,67.008934
0.3,4,67.015542
-0.1,8,67.028569
-0.1,12,67.047927
-0.1,1,67.048548
0.3,7,67.061506
0.9,8,67.074874
-0.1,8,67.087819
0.4,10,67.106762
0.9,6,67.114523
-0.1,1,67.115188
0.9,35,67.175421
-0.1,1,67.176043
0.9,5,67.187614
-0.1,1,67.188289
0.3,6,67.195831
0.9,10,67.214803
-0.1,4,67.221468
0.3,7,67.233995
0.4,11,67.24857
0.9,23,67.287512
0.4,5,67.294587
-0.1,4,67.300966
0.3,19,67.333436
-0.1,2,67.338731
-0.1,18,67.366039
0.4,9,67.380371
0.3,6,67.39264
-0.1,4,67.399117
0.8,14,67.442532
0.4,3,67.448604
-0.1,12,67.46808
0.4,7,67.480773
0.3,9,67.49422
0.3,10,67.513355
0.3,5,67.521414
-0.1,8,67.534923
0.3,13,67.556103
-0.1,13,67.576056
0.4,6,67.588072
-0.1,1,67.588671
0.4,4,67.595464
0.3,12,67.61556
-0.1,22,67.652822
0.3,8,67.66585
0.3,11,67.680295
0.4,16,67.706185
0.3,17,67.736821
0.4,4,67.743527
0.4,3,67.745394
-0.1,8,67.758317
0.8,13,67.783021
0.3,7,67.791493
0.3,13,67.815613
0.3,10,67.830073
0.9,6,67.842029
0.3,7,67.850607
0.3,6,67.862668
0.8,13,67.883231
0.3,4,67.890096
-0.1,5,67.89686
0.4,9,67.914858
0.8,20,67.948387
0.3,4,67.955133
0.4,7,67.963785
0.3,8,67.976909
0.4,3,67.982923
-0.1,4,67.989393
-0.1,5,67.996552
0.9,14,68.022013
-0.1,11,68.040644
-0.1,2,68.041732
1.9,31,68.094502
-0.1,4,68.100798
-0.1,5,68.108294
-0.1,9,68.12238
0.4,5,68.133985
0.4,4,68.140516
-0.1,1,68.141175
-0.1,1,68.141783
0.3,9,68.155486
0.4,11,68.174881
-0.1,5,68.181819
-0.1,1,68.186558
0.4,25,68.22651
-0.1,10,68.240754
-0.1,4,68.247191
-0.1,5,68.258278
-0.1,1,68.25888
1.3,19,68.291484
-0.1,2,68.292838
0.3,3,68.298772
-0.1,13,68.318453
-0.1,33,68.370632
-0.1,7,68.383283
0.4,14,68.408217
0.3,9,68.422169
0.3,9,68.43593
-0.1,3,68.441726
0.8,21,68.475448
-0.1,2,68.48069
0.4,21,68.513891
-0.1,8,68.527498
0.9,19,68.560826
-0.1,5,68.567677
0.3,10,68.582375
0.9,7,68.595044
0.9,9,68.609392
0.3,11,68.62867
0.3,8,68.641854
-0.1,5,68.648785
0.3,6,68.661062
0.3,8,68.674186
0.4,2,68.675529
0.8,20,68.709245
-0.1,9,68.726622
0.4,5,68.733842
0.3,4,68.740707
0.3,6,68.748615
-0.1,1,68.753351
0.8,16,68.780437
0.4,10,68.794933
0.3,8,68.808216
0.3,3,68.814261
0.8,9,68.828305
-0.1,1,68.828886
0.4,3,68.834966
0.3,7,68.847762
0.4,9,68.861768
-0.1,5,68.869046
0.3,7,68.881842
0.3,5,68.889035
-0.1,3,68.894798
0.3,6,68.906717
0.3,19,68.934842
0.4,3,68.941029
0.4,12,68.96134
1.8,24,69.001529
0.3,17,69.028538
0.9,15,69.054436
0.4,7,69.067212
0.3,4,69.07384
-0.1,7,69.086318
-0.1,7,69.094462
0.4,9,69.112739
-0.1,1,69.113379
-0.1,2,69.114695
0.3,8,69.127766
-0.1,2,69.133068
0.4,9,69.147118
0.8,11,69.1666
0.4,13,69.186742
0.4,9,69.200349
-0.1,1,69.205426
-0.1,4,69.211974
0.3,12,69.232083
0.3,14,69.252641
-0.1,1,69.253246
0.4,16,69.27928
0.3,6,69.291444
-0.1,11,69.309888
0.4,3,69.311776
0.4,17,69.342955
-0.1,3,69.344604
1.4,22,69.3832
0.4,10,69.39718
-0.1,4,69.403643
-0.1,2,69.40906
0.9,5,69.416163
0.3,4,69.422906
-0.1,13,69.443226
0.4,16,69.469413
-0.1,1,69.474212
-0.1,6,69.481924
-0.1,1,69.482594
0.4,13,69.506888
-0.1,3,69.508878
-0.1,13,69.533613
-0.1,3,69.535334
-0.1,15,69.561457
-0.1,1,69.562065
0.8,8,69.575262
-0.1,4,69.581767
0.3,7,69.594335
-0.1,1,69.594941
0.4,8,69.608039
-0.1,3,69.61387
0.3,11,69.633148
-0.1,1,69.633743
0.3,15,69.659867
0.3,7,69.672728
-0.1,1,69.673362
-0.1,4,69.679851
0.4,14,69.700683
1.3,21,69.739195
-0.1,1,69.739818
-0.1,2,69.740931
0.3,8,69.754203
0.8,16,69.780501
0.4,3,69.786463
-0.1,1,69.78708
0.4,8,69.799968
0.3,16,69.826057
0.4,4,69.832898
0.3,7,69.845771
-0.1,3,69.851597
-0.1,1,69.852238
0.3,4,69.859084
0.4,13,69.879351
-0.1,2,69.884638
0.3,9,69.898612
0.4,9,69.912635
0.4,8,69.925676
0.8,13,69.950353
0.8,9,69.964331
0.3,10,69.978974
0.4,18,70.011091
-0.1,11,70.029644
-0.1,7,70.038344
-0.1,2,70.043772
0.4,8,70.056997
0.4,3,70.062842
-0.1,3,70.064685
0.3,4,70.07141
-0.1,3,70.077417
0.3,10,70.095753
0.4,13,70.116134
0.4,11,70.13545
-0.1,3,70.137301
0.3,9,70.155148
-0.1,15,70.176955
0.4,13,70.201096
-0.1,8,70.214207
0.3,8,70.227678
-0.1,7,70.236108
-0.1,10,70.254074
-0.1,1,70.25468
-0.1,6,70.266462
0.8,24,70.306664
0.4,14,70.328224
-0.1,7,70.340719
-0.1,15,70.365657
-0.1,1,70.366314
-0.1,15,70.391785
0.8,15,70.413669
0.4,11,70.432789
0.3,9,70.446634
-0.1,16,70.472311
0.8,8,70.485667
-0.1,1,70.490417
-0.1,4,70.497293
0.3,11,70.512326
0.3,13,70.538075
-0.1,9,70.552335
0.4,4,70.559343
-0.1,8,70.572403
0.3,3,70.578452
-0.1,3,70.580085
1.4,16,70.606564
0.3,26,70.65109
0.3,15,70.67645
0.3,2,70.67785
0.3,2,70.683235
0.3,6,70.691473
0.3,9,70.705476
-0.1,7,70.71812
0.4,3,70.724299
-0.1,3,70.730074
-0.1,4,70.736875
0.4,5,70.744246
1.3,11,70.763733
0.8,8,70.776945
0.9,10,70.791827
-0.1,1,70.792447
-0.1,11,70.811342
-0.1,2,70.816607
-0.1,12,70.835829
0.3,12,70.856348
0.8,8,70.870117
-0.1,2,70.871252
-0.1,22,70.909168
0.4,9,70.923405
0.4,6,70.931211
0.9,8,70.944456
