#{"t_start": 1775802563.9683206, "env_id": "None"}
r,l,t
-1.2,1,2.01744
-1.23,2,2.019331
-1.2,1,2.020325
-1.32,5,2.02491
-1.2,1,2.027853
-1.2,1,2.028861
-1.32,5,2.033468
-1.23,2,2.035362
-1.32,5,2.039999
-1.26,3,2.042791
0.0,2,2.044773
-1.32,5,2.049373
-1.32,5,2.053967
-1.32,5,2.060562
-1.23,2,2.062494
-1.26,3,2.065328
-1.26,3,2.068149
-1.23,2,2.070039
-1.23,2,2.071963
1.17,4,2.075847
-1.26,3,2.078646
-1.32,5,2.08324
-1.2,1,2.084232
-1.29,4,2.087952
-1.29,4,2.093632
-1.26,3,2.096421
-1.32,5,2.101033
-1.23,2,2.102937
-0.09,5,2.107633
-1.23,2,2.109523
-1.2,1,2.110528
-1.23,2,2.112436
-1.32,5,2.117043
-1.23,2,2.118954
-1.29,4,2.124683
-1.23,2,2.126606
-1.32,5,2.131208
-1.23,2,2.133111
-1.23,2,2.135
-1.23,2,2.136894
-1.26,3,2.139722
-1.2,1,2.140731
-0.09,5,2.145379
-1.29,4,2.149093
-1.23,2,2.150988
-1.32,5,2.157523
-0.09,5,2.162278
-1.32,5,2.166867
-1.26,3,2.169688
-1.23,2,2.171601
-1.2,1,2.172598
-1.32,5,2.177189
-0.06,4,2.181012
-1.23,2,2.182921
-1.23,2,2.18481
-1.23,2,2.188693
-1.23,2,2.190617
-1.29,4,2.19437
-1.26,3,2.197258
-1.26,3,2.200113
-0.06,4,2.204015
-0.09,5,2.208774
-1.26,3,2.211654
-1.29,4,2.215508
-1.2,1,2.216504
-1.2,1,2.217512
-1.2,1,2.220676
-1.29,4,2.224483
-1.23,2,2.226378
-1.26,3,2.229207
-1.32,5,2.233813
-1.23,2,2.235709
-1.32,5,2.240296
-1.26,3,2.243092
-1.29,4,2.246771
-1.32,5,2.253389
-1.32,5,2.258058
-1.32,5,2.262682
-1.32,5,2.267247
-1.32,5,2.27186
-1.2,1,2.27286
-1.2,1,2.273862
-1.32,5,2.278445
-1.29,4,2.284089
-1.29,4,2.287795
-0.06,4,2.291646
-1.2,1,2.292657
-1.29,4,2.296369
-1.2,1,2.297356
-1.26,3,2.300173
-1.2,1,2.301165
-1.23,2,2.303062
-1.2,1,2.30406
-1.23,2,2.305983
-0.03,3,2.308838
-1.23,2,2.310731
-1.26,3,2.313529
-1.23,2,2.317371
-1.23,2,2.319297
-1.26,3,2.32209
-1.23,2,2.324008
-1.26,3,2.326796
-1.32,5,2.331406
-1.32,5,2.33599
-1.2,1,2.336994
-1.29,4,2.34068
-1.23,2,2.342549
-1.32,5,2.349116
-1.23,2,2.351038
-0.09,5,2.355681
-1.29,4,2.359405
-1.29,4,2.363129
-1.29,4,2.366804
-1.29,4,2.370505
-1.2,1,2.371511
-1.2,1,2.372518
-1.29,4,2.376199
-1.32,5,2.382759
-1.26,3,2.385528
-1.26,3,2.388313
-1.29,4,2.391998
-1.29,4,2.395712
-1.29,4,2.399412
-1.23,2,2.401398
-1.26,3,2.404227
-1.26,3,2.407043
-1.23,2,2.408971
-1.29,4,2.414658
-1.29,4,2.41836
-1.32,5,2.422919
-1.26,3,2.425746
-1.2,1,2.426741
-1.2,1,2.427745
-0.06,4,2.431499
-1.29,4,2.435194
-1.29,4,2.438883
-1.29,4,2.44456
-0.09,5,2.449237
-1.32,5,2.453804
-1.29,4,2.457501
-1.23,2,2.459385
-1.29,4,2.463091
-1.2,1,2.464085
-1.26,3,2.466879
-1.23,2,2.468779
-1.23,2,2.470696
